site,data_type,trend,h
Site_2050,avg_level,decreasing,True
Site_2050,min_level,decreasing,True
Site_2051,avg_level,decreasing,True
Site_2051,min_level,decreasing,True
Site_2052,avg_level,decreasing,True
Site_2052,min_level,decreasing,True
Site_2053,avg_level,decreasing,True
Site_2053,min_level,decreasing,True
Site_2054,avg_level,decreasing,True
Site_2054,min_level,decreasing,True
Site_2055,avg_level,decreasing,True
Site_2055,min_level,decreasing,True
Site_2056,avg_level,decreasing,True
Site_2056,min_level,decreasing,True
Site_2057,avg_level,decreasing,True
Site_2057,min_level,decreasing,True
Site_2058,avg_level,decreasing,True
Site_2058,min_level,decreasing,True
Site_2059,avg_level,decreasing,True
Site_2059,min_level,decreasing,True
Site_2060,avg_level,decreasing,True
Site_2060,min_level,decreasing,True
Site_2061,avg_level,decreasing,True
Site_2061,min_level,decreasing,True
Site_2062,avg_level,decreasing,True
Site_2062,min_level,decreasing,True
Site_2063,avg_level,decreasing,True
Site_2063,min_level,decreasing,True
Site_2064,avg_level,decreasing,True
Site_2064,min_level,decreasing,True
Site_2065,avg_level,decreasing,True
Site_2065,min_level,decreasing,True
Site_2066,avg_level,decreasing,True
Site_2066,min_level,decreasing,True
Site_2067,avg_level,decreasing,True
Site_2067,min_level,decreasing,True
Site_2068,avg_level,decreasing,True
Site_2068,min_level,decreasing,True
Site_2069,avg_level,decreasing,True
Site_2069,min_level,decreasing,True
Site_2070,avg_level,decreasing,True
Site_2070,min_level,decreasing,True
Site_2071,avg_level,decreasing,True
Site_2071,min_level,decreasing,True
Site_2072,avg_level,decreasing,True
Site_2072,min_level,decreasing,True
Site_2073,avg_level,decreasing,True
Site_2073,min_level,decreasing,True
Site_2074,avg_level,decreasing,True
Site_2074,min_level,decreasing,True
Site_2075,avg_level,decreasing,True
Site_2075,min_level,decreasing,True
Site_2076,avg_level,decreasing,True
Site_2076,min_level,decreasing,True
Site_2077,avg_level,decreasing,True
Site_2077,min_level,decreasing,True
Site_2078,avg_level,decreasing,True
Site_2078,min_level,decreasing,True
Site_2079,avg_level,decreasing,True
Site_2079,min_level,decreasing,True
Site_2080,avg_level,decreasing,True
Site_2080,min_level,decreasing,True
Site_2081,avg_level,decreasing,True
Site_2081,min_level,decreasing,True
Site_2082,avg_level,decreasing,True
Site_2082,min_level,decreasing,True
Site_2083,avg_level,decreasing,True
Site_2083,min_level,decreasing,True
Site_2084,avg_level,decreasing,True
Site_2084,min_level,decreasing,True
Site_2085,avg_level,decreasing,True
Site_2085,min_level,decreasing,True
Site_2086,avg_level,decreasing,True
Site_2086,min_level,decreasing,True
Site_2087,avg_level,decreasing,True
Site_2087,min_level,decreasing,True
Site_2088,avg_level,decreasing,True
Site_2088,min_level,decreasing,True
Site_2089,avg_level,decreasing,True
Site_2089,min_level,decreasing,True
Site_2090,avg_level,decreasing,True
Site_2090,min_level,decreasing,True
Site_2091,avg_level,decreasing,True
Site_2091,min_level,decreasing,True
Site_2092,avg_level,decreasing,True
Site_2092,min_level,decreasing,True
Site_2093,avg_level,decreasing,True
Site_2093,min_level,decreasing,True
Site_2094,avg_level,decreasing,True
Site_2094,min_level,decreasing,True
Site_2095,avg_level,decreasing,True
Site_2095,min_level,decreasing,True
Site_2096,avg_level,decreasing,True
Site_2096,min_level,decreasing,True
Site_2097,avg_level,decreasing,True
Site_2097,min_level,decreasing,True
Site_2098,avg_level,decreasing,True
Site_2098,min_level,decreasing,True
Site_2099,avg_level,decreasing,True
Site_2099,min_level,decreasing,True
Site_2100,avg_level,decreasing,True
Site_2100,min_level,decreasing,True
Site_2101,avg_level,decreasing,True
Site_2101,min_level,decreasing,True
Site_2102,avg_level,decreasing,True
Site_2102,min_level,decreasing,True
Site_2103,avg_level,decreasing,True
Site_2103,min_level,decreasing,True
Site_2104,avg_level,decreasing,True
Site_2104,min_level,decreasing,True
Site_2105,avg_level,decreasing,True
Site_2105,min_level,decreasing,True
Site_2106,avg_level,decreasing,True
Site_2106,min_level,decreasing,True
Site_2107,avg_level,decreasing,True
Site_2107,min_level,decreasing,True
Site_2108,avg_level,decreasing,True
Site_2108,min_level,decreasing,True
Site_2109,avg_level,decreasing,True
Site_2109,min_level,decreasing,True
Site_2110,avg_level,decreasing,True
Site_2110,min_level,decreasing,True
Site_2111,avg_level,decreasing,True
Site_2111,min_level,decreasing,True
Site_2112,avg_level,decreasing,True
Site_2112,min_level,decreasing,True
Site_2113,avg_level,decreasing,True
Site_2113,min_level,decreasing,True
Site_2114,avg_level,decreasing,True
Site_2114,min_level,decreasing,True
Site_2115,avg_level,decreasing,True
Site_2115,min_level,decreasing,True
Site_2116,avg_level,decreasing,True
Site_2116,min_level,decreasing,True
Site_2117,avg_level,decreasing,True
Site_2117,min_level,decreasing,True
Site_2118,avg_level,decreasing,True
Site_2118,min_level,decreasing,True
Site_2119,avg_level,decreasing,True
Site_2119,min_level,decreasing,True
Site_2120,avg_level,decreasing,True
Site_2120,min_level,decreasing,True
Site_2121,avg_level,decreasing,True
Site_2121,min_level,decreasing,True
Site_2122,avg_level,decreasing,True
Site_2122,min_level,decreasing,True
Site_2123,avg_level,decreasing,True
Site_2123,min_level,decreasing,True
Site_2124,avg_level,decreasing,True
Site_2124,min_level,decreasing,True
Site_2125,avg_level,decreasing,True
Site_2125,min_level,decreasing,True
Site_2126,avg_level,decreasing,True
Site_2126,min_level,decreasing,True
Site_2127,avg_level,decreasing,True
Site_2127,min_level,decreasing,True
Site_2128,avg_level,decreasing,True
Site_2128,min_level,decreasing,True
Site_2129,avg_level,decreasing,True
Site_2129,min_level,decreasing,True
Site_2130,avg_level,decreasing,True
Site_2130,min_level,decreasing,True
Site_2131,avg_level,decreasing,True
Site_2131,min_level,decreasing,True
Site_2132,avg_level,decreasing,True
Site_2132,min_level,decreasing,True
Site_2133,avg_level,decreasing,True
Site_2133,min_level,decreasing,True
Site_2134,avg_level,decreasing,True
Site_2134,min_level,decreasing,True
Site_2135,avg_level,decreasing,True
Site_2135,min_level,decreasing,True
Site_2136,avg_level,decreasing,True
Site_2136,min_level,decreasing,True
Site_2137,avg_level,decreasing,True
Site_2137,min_level,decreasing,True
Site_2138,avg_level,decreasing,True
Site_2138,min_level,decreasing,True
Site_2139,avg_level,decreasing,True
Site_2139,min_level,decreasing,True
Site_2140,avg_level,decreasing,True
Site_2140,min_level,decreasing,True
Site_2141,avg_level,decreasing,True
Site_2141,min_level,decreasing,True
Site_2142,avg_level,decreasing,True
Site_2142,min_level,decreasing,True
Site_2143,avg_level,decreasing,True
Site_2143,min_level,decreasing,True
Site_2144,avg_level,decreasing,True
Site_2144,min_level,decreasing,True
Site_2145,avg_level,decreasing,True
Site_2145,min_level,decreasing,True
Site_2146,avg_level,decreasing,True
Site_2146,min_level,decreasing,True
Site_2147,avg_level,decreasing,True
Site_2147,min_level,decreasing,True
Site_2148,avg_level,decreasing,True
Site_2148,min_level,decreasing,True
Site_2149,avg_level,decreasing,True
Site_2149,min_level,decreasing,True
Site_2150,avg_level,decreasing,True
Site_2150,min_level,decreasing,True
Site_2151,avg_level,decreasing,True
Site_2151,min_level,decreasing,True
Site_2152,avg_level,decreasing,True
Site_2152,min_level,decreasing,True
Site_2153,avg_level,decreasing,True
Site_2153,min_level,decreasing,True
Site_2154,avg_level,decreasing,True
Site_2154,min_level,decreasing,True
Site_2155,avg_level,decreasing,True
Site_2155,min_level,decreasing,True
Site_2156,avg_level,decreasing,True
Site_2156,min_level,decreasing,True
Site_2157,avg_level,decreasing,True
Site_2157,min_level,decreasing,True
Site_2158,avg_level,decreasing,True
Site_2158,min_level,decreasing,True
Site_2159,avg_level,decreasing,True
Site_2159,min_level,decreasing,True
Site_2160,avg_level,decreasing,True
Site_2160,min_level,decreasing,True
Site_2161,avg_level,decreasing,True
Site_2161,min_level,decreasing,True
Site_2162,avg_level,decreasing,True
Site_2162,min_level,decreasing,True
Site_2163,avg_level,decreasing,True
Site_2163,min_level,decreasing,True
Site_2164,avg_level,decreasing,True
Site_2164,min_level,decreasing,True
Site_2165,avg_level,decreasing,True
Site_2165,min_level,decreasing,True
Site_2166,avg_level,decreasing,True
Site_2166,min_level,decreasing,True
Site_2167,avg_level,decreasing,True
Site_2167,min_level,decreasing,True
Site_2168,avg_level,decreasing,True
Site_2168,min_level,decreasing,True
Site_2169,avg_level,decreasing,True
Site_2169,min_level,decreasing,True
Site_2170,avg_level,decreasing,True
Site_2170,min_level,decreasing,True
Site_2171,avg_level,decreasing,True
Site_2171,min_level,decreasing,True
Site_2172,avg_level,decreasing,True
Site_2172,min_level,decreasing,True
Site_2173,avg_level,decreasing,True
Site_2173,min_level,decreasing,True
Site_2174,avg_level,decreasing,True
Site_2174,min_level,decreasing,True
Site_2175,avg_level,decreasing,True
Site_2175,min_level,decreasing,True
Site_2176,avg_level,decreasing,True
Site_2176,min_level,decreasing,True
Site_2177,avg_level,decreasing,True
Site_2177,min_level,decreasing,True
Site_2178,avg_level,decreasing,True
Site_2178,min_level,decreasing,True
Site_2179,avg_level,decreasing,True
Site_2179,min_level,decreasing,True
Site_2180,avg_level,decreasing,True
Site_2180,min_level,decreasing,True
Site_2181,avg_level,decreasing,True
Site_2181,min_level,decreasing,True
Site_2182,avg_level,decreasing,True
Site_2182,min_level,decreasing,True
Site_2183,avg_level,decreasing,True
Site_2183,min_level,decreasing,True
Site_2184,avg_level,decreasing,True
Site_2184,min_level,decreasing,True
Site_2185,avg_level,decreasing,True
Site_2185,min_level,decreasing,True
Site_2186,avg_level,decreasing,True
Site_2186,min_level,decreasing,True
Site_2187,avg_level,decreasing,True
Site_2187,min_level,decreasing,True
Site_2188,avg_level,decreasing,True
Site_2188,min_level,decreasing,True
Site_2189,avg_level,decreasing,True
Site_2189,min_level,decreasing,True
Site_2190,avg_level,decreasing,True
Site_2190,min_level,decreasing,True
Site_2191,avg_level,decreasing,True
Site_2191,min_level,decreasing,True
Site_2192,avg_level,decreasing,True
Site_2192,min_level,decreasing,True
Site_2193,avg_level,decreasing,True
Site_2193,min_level,decreasing,True
Site_2194,avg_level,decreasing,True
Site_2194,min_level,decreasing,True
Site_2195,avg_level,decreasing,True
Site_2195,min_level,decreasing,True
Site_2196,avg_level,decreasing,True
Site_2196,min_level,decreasing,True
Site_2197,avg_level,decreasing,True
Site_2197,min_level,decreasing,True
Site_2198,avg_level,decreasing,True
Site_2198,min_level,decreasing,True
Site_2199,avg_level,decreasing,True
Site_2199,min_level,decreasing,True
Site_2200,avg_level,decreasing,True
Site_2200,min_level,decreasing,True
Site_2201,avg_level,decreasing,True
Site_2201,min_level,decreasing,True
Site_2202,avg_level,decreasing,True
Site_2202,min_level,decreasing,True
Site_2203,avg_level,decreasing,True
Site_2203,min_level,decreasing,True
Site_2204,avg_level,decreasing,True
Site_2204,min_level,decreasing,True
Site_2205,avg_level,decreasing,True
Site_2205,min_level,decreasing,True
Site_2206,avg_level,decreasing,True
Site_2206,min_level,decreasing,True
Site_2207,avg_level,decreasing,True
Site_2207,min_level,decreasing,True
Site_2208,avg_level,decreasing,True
Site_2208,min_level,decreasing,True
Site_2209,avg_level,decreasing,True
Site_2209,min_level,decreasing,True
Site_2210,avg_level,decreasing,True
Site_2210,min_level,decreasing,True
Site_2211,avg_level,decreasing,True
Site_2211,min_level,decreasing,True
Site_2212,avg_level,decreasing,True
Site_2212,min_level,decreasing,True
Site_2213,avg_level,decreasing,True
Site_2213,min_level,decreasing,True
Site_2214,avg_level,decreasing,True
Site_2214,min_level,decreasing,True
Site_2215,avg_level,decreasing,True
Site_2215,min_level,decreasing,True
Site_2216,avg_level,decreasing,True
Site_2216,min_level,decreasing,True
Site_2217,avg_level,decreasing,True
Site_2217,min_level,decreasing,True
Site_2218,avg_level,decreasing,True
Site_2218,min_level,decreasing,True
Site_2219,avg_level,decreasing,True
Site_2219,min_level,decreasing,True
Site_2220,avg_level,decreasing,True
Site_2220,min_level,decreasing,True
Site_2221,avg_level,decreasing,True
Site_2221,min_level,decreasing,True
Site_2222,avg_level,decreasing,True
Site_2222,min_level,decreasing,True
Site_2223,avg_level,decreasing,True
Site_2223,min_level,decreasing,True
Site_2224,avg_level,decreasing,True
Site_2224,min_level,decreasing,True
Site_2225,avg_level,decreasing,True
Site_2225,min_level,decreasing,True
Site_2226,avg_level,decreasing,True
Site_2226,min_level,decreasing,True
Site_2227,avg_level,decreasing,True
Site_2227,min_level,decreasing,True
Site_2228,avg_level,decreasing,True
Site_2228,min_level,decreasing,True
Site_2229,avg_level,decreasing,True
Site_2229,min_level,decreasing,True
Site_2230,avg_level,decreasing,True
Site_2230,min_level,decreasing,True
Site_2231,avg_level,decreasing,True
Site_2231,min_level,decreasing,True
Site_2232,avg_level,decreasing,True
Site_2232,min_level,decreasing,True
Site_2233,avg_level,decreasing,True
Site_2233,min_level,decreasing,True
Site_2234,avg_level,decreasing,True
Site_2234,min_level,decreasing,True
Site_2235,avg_level,decreasing,True
Site_2235,min_level,decreasing,True
Site_2236,avg_level,decreasing,True
Site_2236,min_level,decreasing,True
Site_2237,avg_level,decreasing,True
Site_2237,min_level,decreasing,True
Site_2238,avg_level,decreasing,True
Site_2238,min_level,decreasing,True
Site_2239,avg_level,decreasing,True
Site_2239,min_level,decreasing,True
Site_2240,avg_level,decreasing,True
Site_2240,min_level,decreasing,True
Site_2241,avg_level,decreasing,True
Site_2241,min_level,decreasing,True
Site_2242,avg_level,decreasing,True
Site_2242,min_level,decreasing,True
Site_2243,avg_level,decreasing,True
Site_2243,min_level,decreasing,True
Site_2244,avg_level,decreasing,True
Site_2244,min_level,decreasing,True
Site_2245,avg_level,decreasing,True
Site_2245,min_level,decreasing,True
Site_2246,avg_level,decreasing,True
Site_2246,min_level,decreasing,True
Site_2247,avg_level,decreasing,True
Site_2247,min_level,decreasing,True
Site_2248,avg_level,decreasing,True
Site_2248,min_level,decreasing,True
Site_2249,avg_level,decreasing,True
Site_2249,min_level,decreasing,True
Site_2250,avg_level,decreasing,True
Site_2250,min_level,decreasing,True
Site_2251,avg_level,decreasing,True
Site_2251,min_level,decreasing,True
Site_2252,avg_level,decreasing,True
Site_2252,min_level,decreasing,True
Site_2253,avg_level,decreasing,True
Site_2253,min_level,decreasing,True
Site_2254,avg_level,decreasing,True
Site_2254,min_level,decreasing,True
Site_2255,avg_level,decreasing,True
Site_2255,min_level,decreasing,True
Site_2256,avg_level,decreasing,True
Site_2256,min_level,decreasing,True
Site_2257,avg_level,decreasing,True
Site_2257,min_level,decreasing,True
Site_2258,avg_level,decreasing,True
Site_2258,min_level,decreasing,True
Site_2259,avg_level,decreasing,True
Site_2259,min_level,decreasing,True
Site_2260,avg_level,decreasing,True
Site_2260,min_level,decreasing,True
Site_2261,avg_level,decreasing,True
Site_2261,min_level,decreasing,True
Site_2262,avg_level,decreasing,True
Site_2262,min_level,decreasing,True
Site_2263,avg_level,decreasing,True
Site_2263,min_level,decreasing,True
Site_2264,avg_level,decreasing,True
Site_2264,min_level,decreasing,True
Site_2265,avg_level,decreasing,True
Site_2265,min_level,decreasing,True
Site_2266,avg_level,decreasing,True
Site_2266,min_level,decreasing,True
Site_2267,avg_level,decreasing,True
Site_2267,min_level,decreasing,True
Site_2268,avg_level,decreasing,True
Site_2268,min_level,decreasing,True
Site_2269,avg_level,decreasing,True
Site_2269,min_level,decreasing,True
Site_2270,avg_level,decreasing,True
Site_2270,min_level,decreasing,True
Site_2271,avg_level,decreasing,True
Site_2271,min_level,decreasing,True
Site_2272,avg_level,decreasing,True
Site_2272,min_level,decreasing,True
Site_2273,avg_level,decreasing,True
Site_2273,min_level,decreasing,True
Site_2274,avg_level,decreasing,True
Site_2274,min_level,decreasing,True
Site_2275,avg_level,decreasing,True
