AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,HorzMethod,HorzAcy,AltVa,AltUnits,AltUnitsNm,AltDatumCd,AltMethod,AltAcy,WellDepthUnits,WellDepthUnitsNm,NatAquiferCd,NatAqfrDesc,CountryCd,CountryNm,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,SiteType,AquiferType,QwSnFlag,QwSnDesc,QwBaselineFlag,QwBaselineDesc,WlSysName,WlSnFlag,WlSnDesc,WlBaselineFlag,WlBaselineDesc,WlWellChars,WlWellCharsDesc,WlWellType,WlWellTypeDesc,WlWellPurpose,WlWellPurposeDesc,Link,WellDepth,QwSysName,QwWellChars,QwWellCharsDesc,QwWellType,QwWellTypeDesc,QwWellPurpose,QwWellPurposeDesc,WlWellPurposeNotes,Column1
TWDB,2333401.0,Texas Water Development Board,2333401,33.4275,-101.996667,NAD83,Interpolated From Topo Map,+/- 1 Second,3293.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2333401&Type=GWDB,,,,,,,,,,
TWDB,2432203.0,Texas Water Development Board,2432203,33.621111,-102.072222,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3337.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2432203&Type=GWDB,,,,,,,,,,
TWDB,2319707.0,Texas Water Development Board,2319707,33.6652778,-101.7383333,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3204.0,1,Feet,NAVD88,Global Positioning System-GPS,10M,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,,,,,,,,,,,
TWDB,2310902.0,Texas Water Development Board,2310902,33.751945,-101.789722,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3310.0,1,Feet,NAVD88,Digital Elevation Model -DEM,3M,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2310902&Type=GWDB,,,,,,,,,,
TWDB,2335502.0,Texas Water Development Board,2335502,33.448611,-101.680833,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3118.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2335502&Type=GWDB,,,,,,,,,,
TWDB,2333801.0,Texas Water Development Board,2333801,33.415001,-101.949722,NAD83,Interpolated From Topo Map,+/- 1 Second,3268.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2333801&Type=GWDB,,,,,,,,,,
TWDB,2334402.0,Texas Water Development Board,2334402,33.431389,-101.864167,NAD83,Interpolated From Topo Map,+/- 1 Second,3214.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2334402&Type=GWDB,,,,,,,,,,
TWDB,2317704.0,Texas Water Development Board,2317704,33.650556,-101.973333,NAD83,Interpolated From Topo Map,+/- 1 Second,3271.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2317704&Type=GWDB,,,,,,,,,,
TWDB,2317205.0,Texas Water Development Board,2317205,33.7086111,-101.9225,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3305.0,1,Feet,NAVD88,Global Positioning System-GPS,10M,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2317205&Type=GWDB,,,,,,,,,,
TWDB,2309501.0,Texas Water Development Board,2309501,33.809445,-101.957778,NAD83,Interpolated From Topo Map,+/- 1 Second,3378.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2309501&Type=GWDB,,,,,,,,,,
TWDB,2424216.0,Texas Water Development Board,2424216,33.7083333,-102.0611111,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3314.0,1,Feet,NAVD88,Digital Elevation Model -DEM,3M,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2424216&Type=GWDB,,,,,,,,,,
TWDB,2440903.0,Texas Water Development Board,2440903,33.390278,-102.018055,NAD83,Interpolated From Topo Map,+/- 1 Second,3278.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2440903&Type=GWDB,,,,,,,,,,
TWDB,2327211.0,Texas Water Development Board,Buffalo Springs Quad,33.600556,-101.678889,NAD83,GPS,+/- 1 Second,3143.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2327211&Type=GWDB,,,,,,,,,,
TWDB,2319601.0,Texas Water Development Board,Idalou Quad,33.677222,-101.639445,NAD83,GPS,+/- 1 Second,3202.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2319601&Type=GWDB,,,,,,,,,,
TWDB,2312803.0,Texas Water Development Board,Kitten Land Co-op,33.751112,-101.565001,NAD83,GPS,+/- 1 Second,3201.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2312803&Type=GWDB,,,,,,,,,,
TWDB,2311601.0,Texas Water Development Board,Heckville Quad,33.798611,-101.636111,NAD83,GPS,+/- 1 Second,3260.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2311601&Type=GWDB,,,,,,,,,,
TWDB,2309601.0,Texas Water Development Board,Abernathy SW Quad (east),33.8225,-101.915556,NAD83,GPS,+/- 1 Second,3330.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2309601&Type=GWDB,,,,,,,,,,
TWDB,2325404.0,Texas Water Development Board,Lubbock West Quad,33.546389,-101.991667,NAD83,GPS,+/- 0.5 Seconds,3302.0,1,Feet,NAVD88,Digital Elevation Model -DEM,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2325404&Type=GWDB,,,,,,,,,,
TWDB,2335503.0,Texas Water Development Board,Slaton Quad,33.424722,-101.701945,NAD83,GPS,+/- 1 Second,3119.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2335503&Type=GWDB,,,,,,,,,,
TWDB,2333601.0,Texas Water Development Board,2333601,33.420833,-101.898056,NAD83,Interpolated From Topo Map,+/- 1 Second,3231.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2333601&Type=GWDB,,,,,,,,,,
TWDB,2416601.0,Texas Water Development Board,2416601,33.8225,-102.038611,NAD83,Interpolated From Topo Map,+/- 1 Second,3396.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2416601&Type=GWDB,,,,,,,,,,
TWDB,2440311.0,Texas Water Development Board,2440311,33.483334,-102.013334,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3321.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2440311&Type=GWDB,,,,,,,,,,
TWDB,2334604.0,Texas Water Development Board,TWDB:2334604,33.42,-101.758889,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3157.0,1,Feet,NAVD88,Digital Elevation Model -DEM,3m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2334604&Type=GWDB,,,,,,,,,,
TWDB,2326604.0,Texas Water Development Board,TWDB:2326604,33.541945,-101.785834,NAD83,Interpolated From Topo Map,+/- 1 Second,3156.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2326604&Type=GWDB,,,,,,,,,,
TWDB,2416901.0,Texas Water Development Board,2416901,33.779167,-102.024167,NAD83,Interpolated From Topo Map,+/- 1 Second,3401.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2416901&Type=GWDB,,,,,,,,,,
TWDB,2416802.0,Texas Water Development Board,TWDB:2416802,33.78,-102.061945,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3364.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2416802&Type=GWDB,,,,,,,,,,
TWDB,2326802.0,Texas Water Development Board,TWDB:2326802,33.5225,-101.816112,NAD83,Interpolated From Topo Map,+/- 1 Second,3172.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2326802&Type=GWDB,,,,,,,,,,
TWDB,2327402.0,Texas Water Development Board,TWDB:2327402,33.543889,-101.727222,NAD83,Interpolated From Topo Map,+/- 1 Second,3143.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2327402&Type=GWDB,,,,,,,,,,
TWDB,2327601.0,Texas Water Development Board,TWDB:2327601,33.570833,-101.646667,NAD83,Interpolated From Topo Map,+/- 1 Second,3127.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2327601&Type=GWDB,,,,,,,,,,
TWDB,2327603.0,Texas Water Development Board,TWDB:2327603,33.546389,-101.655001,NAD83,Interpolated From Topo Map,+/- 1 Second,3112.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2327603&Type=GWDB,,,,,,,,,,
TWDB,2327721.0,Texas Water Development Board,TWDB:2327721,33.517778,-101.728611,NAD83,Interpolated From Topo Map,+/- 1 Second,3139.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2327721&Type=GWDB,,,,,,,,,,
TWDB,2317202.0,Texas Water Development Board,TWDB:2317202,33.733889,-101.939722,NAD83,Interpolated From Topo Map,+/- 1 Second,3337.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,1,Yes,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2317202&Type=GWDB,,,,,,,,,,
TWDB,2317406.0,Texas Water Development Board,TWDB:2317406,33.671111,-101.961945,NAD83,Interpolated From Topo Map,+/- 1 Second,3264.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2317406&Type=GWDB,,,,,,,,,,
TWDB,2317506.0,Texas Water Development Board,TWDB:2317506,33.679167,-101.925,NAD83,Interpolated From Topo Map,+/- 1 Second,3276.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2317506&Type=GWDB,,,,,,,,,,
TWDB,2317601.0,Texas Water Development Board,TWDB:2317601,33.676667,-101.888889,NAD83,Interpolated From Topo Map,+/- 1 Second,3272.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,0,No,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2317601&Type=GWDB,,,,,,,,,,
TWDB,2318409.0,Texas Water Development Board,TWDB:2318409,33.699445,-101.845278,NAD83,Interpolated From Topo Map,+/- 1 Second,3282.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2318409&Type=GWDB,,,,,,,,,,
TWDB,2318712.0,Texas Water Development Board,TWDB:2318712,33.654723,-101.838334,NAD83,Interpolated From Topo Map,+/- 1 Second,3235.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2318712&Type=GWDB,,,,,,,,,,
TWDB,2325304.0,Texas Water Development Board,TWDB:2325304,33.592778,-101.898334,NAD83,Interpolated From Topo Map,+/- 1 Second,3228.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2325304&Type=GWDB,,,,,,,,,,
TWDB,2325504.0,Texas Water Development Board,TWDB:2325504,33.563334,-101.939722,NAD83,Interpolated From Topo Map,+/- 1 Second,3266.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2325504&Type=GWDB,,,,,,,,,,
TWDB,2325803.0,Texas Water Development Board,TWDB:2325803,33.54,-101.957223,NAD83,Interpolated From Topo Map,+/- 1 Second,3268.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2325803&Type=GWDB,,,,,,,,,,
TWDB,2325904.0,Texas Water Development Board,TWDB:2325904,33.511667,-101.885834,NAD83,Interpolated From Topo Map,+/- 1 Second,3229.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,1,Yes,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2325904&Type=GWDB,,,,,,,,,,
TWDB,2325908.0,Texas Water Development Board,TWDB:2325908,33.535834,-101.905278,NAD83,Interpolated From Topo Map,+/- 1 Second,3228.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,303,Lubbock County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2325908&Type=GWDB,,,,,,,,,,
